w,b,error
1.4787319180931149,0.03867713468587319,112.64489321789611
1.478730738374107,0.038737156934451435,112.64485717741151
1.4787295586640037,0.038797178729997175,112.64482113747094
1.4787283789628043,0.038857200072513816,112.64478509807446
1.478727199270509,0.038917220962004784,112.644749059222
1.4787260195871177,0.03897724139847349,112.64471302091347
1.4787248399126305,0.03903726138192337,112.64467698314903
1.478723660247047,0.039097280912357826,112.64464094592863
1.4787224805903674,0.039157299989780285,112.64460490925214
1.4787213009425915,0.03921731861419416,112.64456887311977
1.4787201213037193,0.039277336785602884,112.6445328375312
1.4787189416737507,0.03933735450400987,112.64449680248669
1.4787177620526857,0.03939737176941852,112.6444607679862
1.478716582440524,0.03945738858183228,112.64442473402961
1.4787154028372658,0.03951740494125455,112.64438870061689
1.4787142232429111,0.03957742084768876,112.64435266774825
1.4787130436574596,0.03963743630113833,112.64431663542345
1.4787118640809112,0.039697451301606665,112.64428060364267
1.478710684513266,0.039757465849097194,112.6442445724057
1.478709504954524,0.039817479943613336,112.6442085417127
1.4787083254046849,0.03987749358515851,112.64417251156355
1.4787071458637486,0.039937506773736135,112.6441364819583
1.4787059663317152,0.03999751950934963,112.64410045289705
1.4787047868085847,0.04005753179200241,112.64406442437956
1.478703607294357,0.04011754362169789,112.64402839640596
1.4787024277890317,0.0401775549984395,112.64399236897627
1.4787012482926094,0.04023756592223066,112.64395634209028
1.4787000688050895,0.04029757639307478,112.64392031574826
1.478698889326472,0.04035758641097528,112.64388428994998
1.4786977098567569,0.04041759597593558,112.6438482646956
1.478696530395944,0.040477605087959105,112.64381223998498
1.4786953509440337,0.04053761374704926,112.64377621581824
1.4786941715010253,0.04059762195320948,112.64374019219524
1.4786929920669192,0.04065762970644317,112.64370416911612
1.4786918126417152,0.04071763700675375,112.64366814658071
1.4786906332254133,0.040777643854144646,112.64363212458908
1.478689453818013,0.04083765024861927,112.64359610314125
1.4786882744195147,0.040897656190181035,112.64356008223712
1.4786870950299182,0.04095766167883337,112.6435240618768
1.4786859156492236,0.041017666714579695,112.64348804206018
1.4786847362774305,0.04107767129742342,112.64345202278727
1.478683556914539,0.04113767542736797,112.64341600405817
1.4786823775605489,0.04119767910441677,112.64337998587274
1.4786811982154604,0.04125768232857322,112.64334396823098
1.4786800188792733,0.04131768509984075,112.64330795113297
1.4786788395519874,0.04137768741822277,112.64327193457875
1.478677660233603,0.04143768928372271,112.64323591856807
1.4786764809241195,0.04149769069634398,112.64319990310118
1.4786753016235372,0.04155769165609,112.64316388817782
1.478674122331856,0.041617692162964195,112.64312787379822
1.478672943049076,0.04167769221696998,112.64309185996225
1.4786717637751967,0.04173769181811077,112.64305584666988
1.4786705845102184,0.04179769096638997,112.64301983392119
1.4786694052541407,0.04185768966181102,112.64298382171619
1.478668226006964,0.041917687904377325,112.64294781005468
1.4786670467686878,0.04197768569409231,112.64291179893682
1.478665867539312,0.042037683030959394,112.64287578836257
1.478664688318837,0.042097679914981985,112.64283977833193
1.4786635091072622,0.042157676346163506,112.64280376884493
1.478662329904588,0.04221767232450738,112.64276775990143
1.478661150710814,0.04227766785001702,112.6427317515016
1.4786599715259403,0.04233766292269585,112.64269574364528
1.4786587923499668,0.042397657542547276,112.64265973633246
1.4786576131828935,0.042457651709574724,112.64262372956311
1.4786564340247201,0.042517645423781614,112.64258772333754
1.4786552548754468,0.04257763868517136,112.64255171765535
1.4786540757350732,0.04263763149374737,112.64251571251665
1.4786528966035997,0.04269762384951308,112.64247970792154
1.4786517174810259,0.0427576157524719,112.6424437038699
1.4786505383673516,0.04281760720262725,112.64240770036173
1.4786493592625773,0.04287759819998254,112.64237169739714
1.4786481801667024,0.04293758874454119,112.642335694976
1.478647001079727,0.04299757883630662,112.64229969309832
1.4786458220016512,0.043057568475282255,112.64226369176401
1.4786446429324747,0.0431175576614715,112.64222769097329
1.4786434638721973,0.04317754639487778,112.64219169072588
1.4786422848208194,0.04323753467550451,112.64215569102208
1.4786411057783406,0.043297522503355106,112.64211969186155
1.478639926744761,0.04335750987843299,112.64208369324453
1.4786387477200802,0.04341749680074157,112.6420476951709
1.4786375687042985,0.04347748327028427,112.64201169764074
1.4786363896974157,0.04353746928706451,112.64197570065392
1.4786352106994318,0.04359745485108571,112.64193970421047
1.4786340317103466,0.043657439962351274,112.64190370831044
1.4786328527301602,0.04371742462086463,112.64186771295375
1.4786316737588723,0.043777408826629186,112.64183171814044
1.478630494796483,0.043837392579648374,112.64179572387053
1.4786293158429924,0.0438973758799256,112.64175973014389
1.4786281368984002,0.043957358727464285,112.64172373696064
1.4786269579627063,0.04401734112226784,112.64168774432073
1.4786257790359105,0.044077323064339695,112.64165175222413
1.478624600118013,0.044137304553683254,112.64161576067083
1.478623421209014,0.04419728559030194,112.64157976966094
1.4786222423089128,0.04425726617419917,112.64154377919417
1.4786210634177097,0.044317246305378366,112.64150778927082
1.4786198845354046,0.04437722598384293,112.64147179989075
1.4786187056619975,0.04443720520959629,112.6414358110539
1.4786175267974881,0.044497183982641866,112.64139982276036
1.4786163479418766,0.04455716230298307,112.64136383501001
1.4786151690951626,0.044617140170623314,112.64132784780297
1.4786139902573463,0.04467711758556602,112.64129186113917
1.4786128114284276,0.04473709454781461,112.6412558750186
1.4786116326084064,0.044797071057372496,112.6412198894413
1.4786104537972826,0.04485704711424309,112.64118390440706
1.4786092749950561,0.044917022718429817,112.64114791991621
1.478608096201727,0.044976997869936086,112.64111193596845
1.478606917417295,0.04503697256876532,112.64107595256394
1.4786057386417604,0.045096946814920935,112.64103996970258
1.4786045598751227,0.04515692060840634,112.64100398738451
1.4786033811173822,0.045216893949224964,112.64096800560942
1.4786022023685386,0.04527686683738021,112.64093202437762
1.4786010236285918,0.04533683927287551,112.64089604368888
1.4785998448975417,0.04539681125571427,112.64086006354336
1.4785986661753885,0.04545678278589991,112.64082408394097
1.478597487462132,0.045516753863435844,112.64078810488174
1.478596308757772,0.04557672448832549,112.64075212636556
1.4785951300623088,0.04563669466057227,112.6407161483925
1.478593951375742,0.04569666438017959,112.64068017096251
1.4785927726980717,0.04575663364715087,112.64064419407566
1.4785915940292977,0.04581660246148953,112.64060821773191
1.47859041536942,0.04587657082319899,112.64057224193124
1.4785892367184386,0.04593653873228265,112.64053626667368
1.4785880580763533,0.04599650618874394,112.64050029195907
1.478586879443164,0.04605647319258627,112.64046431778758
1.4785857008188705,0.046116439743813055,112.64042834415913
1.4785845222034733,0.04617640584242772,112.64039237107367
1.4785833435969717,0.04623637148843368,112.64035639853135
1.4785821649993662,0.046296336681834346,112.64032042653194
1.4785809864106565,0.04635630142263314,112.64028445507563
1.4785798078308423,0.04641626571083347,112.64024848416226
1.4785786292599237,0.046476229546438756,112.64021251379188
1.4785774506979008,0.046536192929452415,112.64017654396457
1.4785762721447733,0.046596155859877864,112.64014057468017
1.4785750936005413,0.046656118337718516,112.64010460593882
1.4785739150652044,0.04671608036297779,112.64006863774037
1.4785727365387629,0.046776041935659096,112.64003267008484
1.4785715580212166,0.04683600305576586,112.63999670297227
1.4785703795125655,0.04689596372330149,112.63996073640263
1.4785692010128095,0.0469559239382694,112.63992477037594
1.4785680225219486,0.047015883700673014,112.63988880489222
1.4785668440399826,0.04707584301051574,112.63985283995136
1.4785656655669115,0.047135801867801,112.63981687555349
1.478564487102735,0.04719576027253221,112.63978091169842
1.4785633086474534,0.04725571822471278,112.63974494838631
1.4785621302010665,0.047315675724346126,112.63970898561703
1.478560951763574,0.047375632771435666,112.6396730233907
1.4785597733349762,0.04743558936598482,112.63963706170709
1.4785585949152729,0.047495545507997,112.6396011005665
1.478557416504464,0.04755550119747562,112.63956513996865
1.4785562381025494,0.0476154564344241,112.6395291799137
1.4785550597095292,0.04767541121884585,112.6394932204015
1.478553881325403,0.04773536555074429,112.63945726143221
1.4785527029501713,0.047795319430122836,112.6394213030057
1.4785515245838334,0.0478552728569849,112.63938534512198
1.4785503462263896,0.047915225831333896,112.63934938778108
1.4785491678778397,0.04797517835317324,112.63931343098295
1.4785479895381837,0.04803513042250635,112.63927747472763
1.4785468112074214,0.04809508203933664,112.6392415190151
1.4785456328855529,0.048155033203667534,112.6392055638453
1.4785444545725779,0.048214983915502434,112.63916960921831
1.4785432762684967,0.04827493417484476,112.639133655134
1.478542097973309,0.04833488398169793,112.63909770159255
1.478540919687015,0.04839483333606536,112.63906174859375
1.4785397414096142,0.04845478223795047,112.63902579613763
1.4785385631411065,0.04851473068735666,112.63898984422433
1.4785373848814922,0.04857467868428735,112.63895389285366
1.4785362066307712,0.04863462622874597,112.63891794202573
1.4785350283889434,0.048694573320735915,112.63888199174049
1.4785338501560086,0.04875451996026061,112.63884604199795
1.478532671931967,0.048814466147323474,112.63881009279805
1.478531493716818,0.04887441188192791,112.63877414414088
1.478530315510562,0.04893435716407735,112.63873819602628
1.4785291373131988,0.048994301993775184,112.63870224845441
1.4785279591247282,0.049054246371024846,112.63866630142515
1.4785267809451503,0.04911419029582975,112.63863035493853
1.478525602774465,0.04917413376819331,112.63859440899445
1.4785244246126725,0.04923407678811894,112.63855846359314
1.4785232464597722,0.04929401935561005,112.63852251873446
1.4785220683157643,0.04935396147067006,112.63848657441818
1.4785208901806488,0.049413903133302385,112.6384506306446
1.4785197120544256,0.04947384434351044,112.63841468741363
1.4785185339370945,0.049533785101297634,112.63837874472517
1.4785173558286555,0.049593725406667385,112.63834280257946
1.4785161777291087,0.04965366525962311,112.63830686097613
1.478514999638454,0.04971360466016822,112.63827091991541
1.4785138215566909,0.04977354360830613,112.63823497939728
1.4785126434838198,0.04983348210404026,112.63819903942164
1.4785114654198406,0.049893420147374024,112.6381630999885
1.478510287364753,0.049953357738310826,112.63812716109791
1.478509109318557,0.05001329487685409,112.63809122274986
1.4785079312812528,0.050073231563007234,112.63805528494437
1.47850675325284,0.05013316779677366,112.63801934768121
1.4785055752333185,0.050193103578156796,112.63798341096066
1.4785043972226886,0.05025303890716005,112.63794747478259
1.47850321922095,0.05031297378378683,112.6379115391469
1.4785020412281025,0.050372908208040565,112.63787560405378
1.4785008632441463,0.05043284217992466,112.63783966950305
1.4784996852690813,0.05049277569944253,112.63780373549474
1.4784985073029073,0.050552708766597586,112.63776780202903
1.4784973293456243,0.05061264138139325,112.63773186910554
1.4784961513972321,0.050672573543832936,112.63769593672463
1.4784949734577308,0.05073250525392005,112.63766000488606
1.4784937955271205,0.05079243651165801,112.6376240735899
1.4784926176054007,0.050852367317050236,112.63758814283621
1.4784914396925715,0.05091229767010014,112.63755221262478
1.4784902617886329,0.05097222757081113,112.63751628295586
1.478489083893585,0.051032157019186626,112.63748035382919
1.4784879060074272,0.05109208601523004,112.637444425245
1.4784867281301601,0.05115201455894479,112.63740849720321
1.4784855502617833,0.05121194265033428,112.6373725697036
1.4784843724022967,0.05127187028940194,112.63733664274642
1.4784831945517003,0.051331797476151166,112.63730071633161
1.478482016709994,0.05139172421058538,112.637264790459
1.4784808388771775,0.051451650492708,112.63722886512888
1.4784796610532513,0.051511576322522436,112.637192940341
1.478478483238215,0.0515715017000321,112.63715701609536
1.4784773054320683,0.05163142662524041,112.63712109239196
1.4784761276348117,0.051691351098150776,112.63708516923096
1.4784749498464447,0.051751275118766614,112.63704924661226
1.4784737720669672,0.05181119868709134,112.63701332453574
1.4784725942963794,0.05187112180312836,112.63697740300158
1.478471416534681,0.0519310444668811,112.63694148200952
1.4784702387818722,0.051990966678352964,112.63690556155979
1.4784690610379527,0.05205088843754737,112.63686964165234
1.4784678833029226,0.052110809744467725,112.63683372228705
1.4784667055767815,0.05217073059911745,112.63679780346398
1.4784655278595298,0.052230651001499956,112.63676188518315
1.4784643501511672,0.05229057095161866,112.63672596744448
1.4784631724516935,0.05235049044947697,112.63669005024799
1.4784619947611088,0.0524104094950783,112.63665413359378
1.478460817079413,0.05247032808842607,112.6366182174817
1.478459639406606,0.05253024622952369,112.63658230191177
1.478458461742688,0.052590163918374566,112.63654638688398
1.4784572840876584,0.05265008115498212,112.63651047239836
1.4784561064415176,0.052709997939349766,112.6364745584549
1.4784549288042654,0.052769914271480915,112.6364386450536
1.4784537511759017,0.05282983015137898,112.63640273219437
1.4784525735564265,0.052889745579047374,112.63636681987735
1.4784513959458394,0.05294966055448951,112.6363309081024
1.4784502183441408,0.05300957507770881,112.63629499686957
1.4784490407513304,0.053069489148708675,112.63625908617881
1.4784478631674083,0.05312940276749252,112.63622317603011
1.4784466855923741,0.053189315934063765,112.63618726642349
1.478445508026228,0.053249228648425816,112.636151357359
1.4784443304689698,0.05330914091058209,112.63611544883658
1.4784431529205997,0.053369052720536,112.63607954085612
1.4784419753811173,0.05342896407829096,112.63604363341773
1.4784407978505227,0.05348887498385038,112.63600772652146
1.4784396203288157,0.05354878543721767,112.63597182016707
1.4784384428159965,0.053608695438396255,112.63593591435489
1.4784372653120648,0.05366860498738954,112.63590000908457
1.4784360878170206,0.053728514084200936,112.63586410435632
1.4784349103308638,0.05378842272883386,112.6358282001701
1.4784337328535944,0.053848330921291716,112.63579229652579
1.4784325553852122,0.05390823866157793,112.63575639342355
1.4784313779257174,0.05396814594969591,112.6357204908632
1.4784302004751098,0.05402805278564907,112.63568458884491
1.478429023033389,0.054087959169440814,112.63564868736849
1.4784278456005553,0.05414786510107457,112.63561278643405
1.4784266681766087,0.05420777058055374,112.63557688604158
1.478425490761549,0.05426767560788174,112.63554098619096
1.478424313355376,0.054327580183061976,112.63550508688235
1.47842313595809,0.05438748430609787,112.63546918811556
1.4784219585696903,0.05444738797699283,112.63543328989077
1.4784207811901775,0.05450729119575027,112.63539739220785
1.4784196038195512,0.054567193962373604,112.63536149506677
1.4784184264578113,0.054627096276866245,112.63532559846759
1.4784172491049579,0.054686998139231606,112.63528970241039
1.4784160717609909,0.054746899549473094,112.63525380689492
1.4784148944259101,0.05480680050759412,112.63521791192143
1.4784137170997156,0.05486670101359811,112.63518201748965
1.4784125397824073,0.054926601067488465,112.63514612359984
1.478411362473985,0.0549865006692686,112.63511023025177
1.4784101851744487,0.055046399818941924,112.63507433744559
1.4784090078837984,0.05510629851651186,112.63503844518124
1.478407830602034,0.05516619676198181,112.6350025534586
1.4784066533291553,0.05522609455535519,112.63496666227783
1.4784054760651626,0.05528599189663541,112.63493077163886
1.4784042988100554,0.055345888785825886,112.63489488154171
1.478403121563834,0.05540578522293003,112.63485899198623
1.478401944326498,0.05546568120795125,112.6348231029726
1.4784007670980475,0.05552557674089296,112.63478721450073
1.4783995898784823,0.055585471821758575,112.63475132657057
1.4783984126678027,0.05564536645055151,112.63471543918219
1.4783972354660082,0.05570526062727516,112.63467955233558
1.4783960582730988,0.05576515435193296,112.63464366603056
1.4783948810890748,0.05582504762452831,112.63460778026733
1.4783937039139359,0.05588494044506462,112.63457189504587
1.4783925267476818,0.05594483281354531,112.63453601036606
1.4783913495903127,0.05600472472997378,112.63450012622799
1.4783901724418287,0.05606461619435346,112.63446424263152
1.4783889953022293,0.05612450720668775,112.63442835957675
1.4783878181715147,0.05618439776698006,112.6343924770637
1.4783866410496849,0.056244287875233806,112.6343565950923
1.4783854639367395,0.0563041775314524,112.63432071366255
1.4783842868326786,0.056364066735639255,112.63428483277437
1.4783831097375024,0.05642395548779778,112.63424895242791
1.4783819326512107,0.056483843787931386,112.6342130726231
1.478380755573803,0.05654373163604349,112.63417719335992
1.47837957850528,0.056603619032137495,112.63414131463827
1.478378401445641,0.05666350597621682,112.63410543645823
1.478377224394886,0.056723392468284874,112.63406955881985
1.4783760473530152,0.056783278508345074,112.63403368172308
1.4783748703200283,0.056843164096400826,112.63399780516784
1.4783736932959255,0.056903049232455545,112.6339619291541
1.4783725162807064,0.05696293391651264,112.633926053682
1.4783713392743714,0.057022818148575516,112.6338901787515
1.4783701622769199,0.057082701928647596,112.6338543043625
1.4783689852883521,0.057142585256732284,112.63381843051498
1.478367808308668,0.057202468132832994,112.63378255720914
1.4783666313378674,0.05726235055695314,112.6337466844447
1.4783654543759503,0.05732223252909613,112.63371081222179
1.4783642774229167,0.057382114049265374,112.63367494054046
1.4783631004787663,0.05744199511746429,112.63363906940049
1.4783619235434993,0.057501875733696285,112.63360319880212
1.4783607466171154,0.05756175589796477,112.63356732874519
1.4783595696996146,0.057621635610273156,112.6335314592297
1.478358392790997,0.05768151487062485,112.6334955902558
1.4783572158912621,0.05774139367902328,112.63345972182331
1.4783560390004102,0.057801272035471835,112.6334238539322
1.4783548621184412,0.05786114993997394,112.6333879865826
1.4783536852453554,0.057921027392533006,112.63335211977441
1.478352508381152,0.05798090439315244,112.63331625350764
1.4783513315258314,0.05804078094183566,112.63328038778222
1.4783501546793933,0.058100657038586065,112.6332445225983
1.4783489778418377,0.058160532683407075,112.63320865795575
1.4783478010131645,0.0582204078763021,112.63317279385461
1.4783466241933738,0.058280282617274554,112.63313693029484
1.4783454473824655,0.058340156906327836,112.6331010672764
1.4783442705804395,0.05840003074346537,112.63306520479948
1.4783430937872957,0.05845990412869056,112.63302934286374
1.4783419170030339,0.05851977706200681,112.63299348146946
1.4783407402276543,0.05857964954341755,112.63295762061645
1.4783395634611565,0.05863952157292618,112.6329217603048
1.4783383867035407,0.05869939315053611,112.63288590053456
1.4783372099548069,0.05875926427625075,112.63285004130556
1.4783360332149549,0.058819134950073515,112.63281418261776
1.4783348564839844,0.05887900517200781,112.63277832447147
1.4783336797618958,0.05893887494205705,112.63274246686646
1.4783325030486887,0.058998744260224646,112.6327066098026
1.4783313263443632,0.059058613126514004,112.63267075328005
1.478330149648919,0.05911848154092854,112.63263489729884
1.478328972962356,0.05917834950347166,112.63259904185881
1.4783277962846748,0.059238217014146784,112.63256318696007
1.4783266196158746,0.059298084072957315,112.63252733260256
1.4783254429559558,0.059357950679906665,112.63249147878636
1.4783242663049179,0.05941781683499824,112.63245562551135
1.4783230896627613,0.05947768253823546,112.6324197727775
1.4783219130294856,0.059537547789621725,112.63238392058496
1.4783207364050908,0.05959741258916045,112.63234806893354
1.4783195597895769,0.05965727693685505,112.63231221782338
1.4783183831829436,0.059717140832708925,112.63227636725435
1.478317206585191,0.0597770042767255,112.63224051722653
1.4783160299963192,0.059836867268908175,112.63220466773986
1.478314853416328,0.05989672980926036,112.6321688187944
1.4783136768452172,0.059956591897785474,112.63213297039009
1.478312500282987,0.06001645353448692,112.63209712252687
1.4783113237296372,0.060076314719368105,112.63206127520485
1.4783101471851678,0.060136175452432446,112.6320254284239
1.4783089706495787,0.060196035733683345,112.63198958218415
1.4783077941228695,0.06025589556312422,112.63195373648541
1.4783066176050406,0.06031575494075848,112.63191789132783
1.4783054410960916,0.06037561386658953,112.63188204671144
1.4783042645960227,0.06043547234062079,112.63184620263604
1.4783030881048338,0.06049533036285567,112.6318103591017
1.4783019116225247,0.06055518793329757,112.63177451610842
1.4783007351490953,0.0606150450519499,112.63173867365639
1.4782995586845458,0.06067490171881608,112.63170283174517
1.4782983822288758,0.06073475793389951,112.63166699037512
1.4782972057820853,0.0607946136972036,112.63163114954608
1.4782960293441745,0.06085446900873177,112.63159530925806
1.478294852915143,0.06091432386848742,112.63155946951116
1.478293676494991,0.060974178276473966,112.63152363030525
1.4782925000837184,0.06103403223269482,112.63148779164025
1.4782913236813249,0.06109388573715338,112.6314519535163
1.4782901472878105,0.06115373878985307,112.63141611593345
1.4782889709031752,0.061213591390797295,112.63138027889144
1.478287794527419,0.06127344353998946,112.63134444239046
1.478286618160542,0.06133329523743298,112.63130860643038
1.478285441802544,0.06139314648313126,112.63127277101137
1.4782842654534245,0.06145299727708771,112.63123693613325
1.478283089113184,0.06151284761930574,112.63120110179608
1.478281912781822,0.06157269750978876,112.63116526799992
1.4782807364593389,0.06163254694854019,112.63112943474458
